   300.00  11.17073241095348 
   303.62  11.26240571885071 
   307.23  11.23466688749048 
   310.85  11.10618437275300 
   314.47  10.89425913923190 
   318.08  10.61463011695477 
   321.70  10.28183699534536 
   325.32   9.91089264413205 
   328.93   9.52001038260625 
   332.55   9.13303831253742 
   336.17   8.78192885131169 
   339.78   8.50780587334289 
   343.40   8.36060245914055 
   347.02   8.39690976092870 
   350.64   8.67588955814635 
   354.25   9.25325192825779 
   357.87  10.17352731360207 
   361.49  11.46121366292430 
   365.10  13.11183811008090 
   368.72  15.08443787664373 
   372.34  17.29726429594427 
   375.95  19.62841988301016 
   379.57  21.92287091099217 
   383.19  24.00535063440321 
   386.80  25.69878883404906 
   390.42  26.84616024538911 
   394.04  27.32930417816485 
   397.65  27.08641922158012 
   401.27  26.11966205380981 
   404.89  24.49554111132286 
   408.50  22.33390096939277 
   412.12  19.79295849184462 
   415.74  17.04802576120262 
   419.35  14.27051865439628 
   422.97  11.61067030342830 
   426.59   9.18523051507931 
   430.21   7.07251718959660 
   433.82   5.31225214418992 
   437.44   3.91194144925079 
   441.06   2.85513832892358 
   444.67   2.11077869212663 
   448.29   1.64160016521219 
   451.91   1.41046777048097 
   455.52   1.38400380532221 
   459.14   1.53393673161096 
   462.76   1.83547325317347 
   466.37   2.26529774573675 
   469.99   2.79845293967634 
   473.61   3.40554970504198 
   477.22   4.05180651095501 
   480.84   4.69633562302430 
   484.46   5.29515753296685 
   488.07   5.80430124489975 
   491.69   6.18368595040200 
   495.31   6.40622555595686 
   498.92   6.45463544345655 
   502.54   6.32992737061051 
   506.16   6.04998131468989 
   509.78   5.64782653581118 
   513.39   5.16795222990742 
   517.01   4.66127519792399 
   520.63   4.17956212046021 
   524.24   3.77009218732864 
   527.86   3.47118278869068 
   531.48   3.30895644748844 
   535.09   3.29548249766587 
   538.71   3.42824632919928 
   542.33   3.69080953426831 
   545.94   4.05451208206976 
   549.56   4.48108932972411 
   553.18   4.92608131372145 
   556.79   5.34286419935409 
   560.41   5.68703036538767 
   564.03   5.92078035574112 
   567.64   6.01650142136903 
   571.26   5.95970434070699 
   574.88   5.75007837340361 
   578.49   5.40099860556792 
   582.11   4.93735660309062 
   585.73   4.39210347985459 
   589.35   3.80208476319988 
   592.96   3.20357126316387 
   596.58   2.62989354971658 
   600.20   2.10674082217087 
   603.81   1.65259444090495 
   607.43   1.27808212350609 
   611.05   0.98768504107611 
   614.66   0.77869620845197 
   618.28   0.64862112550883 
   621.90   0.58728931222857 
   625.51   0.58847035448653 
   629.13   0.64561414499578 
   632.75   0.75449682051967 
   636.36   0.91417078176690 
   639.98   1.12926339070147 
   643.60   1.41174377741534 
   647.21   1.78331046115914 
   650.83   2.27750956492297 
   654.45   2.94108597340029 
   658.06   3.83342782902259 
   661.68   5.02453987674417 
   665.30   6.58653548839147 
   668.91   8.58662365371998 
   672.53  11.07363993980837 
   676.15  14.06342156419691 
   679.77  17.52628746108574 
   683.38  21.37754665380699 
   687.00  25.47291508608021 
   690.62  29.61559585712485 
   694.23  33.57029084134719 
   697.85  37.08737051572065 
   701.47  39.93098222049062 
   705.08  41.91095800952516 
   708.70  42.90832672398469 
   712.32  42.89278501196826 
   715.93  41.92746698096850 
   719.55  40.16006189490602 
   723.17  37.80178503450042 
   726.78  35.09802658906145 
   730.40  32.29595716386940 
   734.02  29.61464373251652 
